ra226  bi214  1538.5300 2.454852e-03 8.780062e-05 8.780062e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.980000e-03 1.100000e-04 2.899427e-01 1.037013e-02
ra226  bi214  1543.3400 1.996335e-03 1.043585e-04 1.043585e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.030000e-03 1.000000e-04 1.795064e-01 9.383705e-03
ra226  bi214  1583.2040 2.124016e-03 5.494453e-05 5.494453e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 7.050000e-03 5.000000e-05 4.443761e-01 1.149522e-02
ra226  bi214  1594.7500 1.971750e-03 1.043710e-04 1.043710e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.670000e-03 1.200000e-04 1.562308e-01 8.269798e-03
ra226  bi214  1599.3700 1.843196e-03 8.543569e-05 8.543569e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.240000e-03 1.200000e-04 1.772231e-01 8.214631e-03
ra226  bi214  1661.2740 1.927332e-03 3.353157e-05 3.353157e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.047000e-02 6.000000e-05 5.988348e-01 1.041848e-02
ra226  bi214  1684.0120 2.037633e-03 1.082969e-04 1.082969e-04 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.140000e-03 5.000000e-05 1.294027e-01 6.877547e-03
ra226  bi214  1729.5950 2.024806e-03 2.048404e-05 2.048404e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.878000e-02 8.000000e-05 1.729330e+00 1.749485e-02
ra226  bi214  1764.4910 1.973347e-03 1.354060e-05 1.354060e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.530000e-01 3.000000e-04 8.959808e+00 6.147990e-02
ra226  bi214  1838.3600 1.625136e-03 7.009116e-05 7.009116e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.500000e-03 1.000000e-04 1.687958e-01 7.280061e-03
ra226  bi214  1847.4290 1.846115e-03 2.396430e-05 2.396430e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.025000e-02 9.000000e-05 1.109398e+00 1.440103e-02
ra226  bi214  1873.1600 1.809822e-03 9.550001e-05 9.550001e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 2.140000e-03 8.000000e-05 1.149353e-01 6.064862e-03
ra226  bi214  2118.5140 1.809439e-03 2.924940e-05 2.924940e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.160000e-02 6.000000e-05 6.228820e-01 1.006882e-02
ra226  bi214  2204.0590 1.595255e-03 1.752352e-05 1.752352e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.924000e-02 1.800000e-04 2.331051e+00 2.560609e-02
ra226  bi214  2293.3800 1.417536e-03 5.085603e-05 5.085603e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 3.070000e-03 3.000000e-05 1.291446e-01 4.633237e-03
ra226  bi214  2447.7000 1.470569e-03 3.268060e-05 3.268060e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 1.548000e-02 7.000000e-05 6.755540e-01 1.501290e-02
ra226  pb210  46.5390 1.423477e-04 4.464434e-05 4.464434e-05 2.967589e+04 4.451383e+02 4.484059e+02 4.445228e+02 4.250000e-02 4.000000e-04 1.795325e-01 5.630657e-02
am241  am241  59.5409 8.973160e-04 4.243048e-05 4.243048e-05 3.868363e+04 5.802544e+02 5.809216e+02 5.794292e+02 3.590000e-01 4.000000e-03 1.246141e+01 5.892501e-01
pb210  pb210  46.5390 3.388533e-03 3.182897e-05 3.182897e-05 2.056065e+05 4.112129e+03 4.134206e+03 4.094353e+03 4.250000e-02 4.000000e-04 2.960993e+01 2.781303e-01
pb210  pb210  46.5390 5.134331e-04 2.309750e-05 2.309750e-05 2.056065e+05 4.112129e+03 4.129791e+03 4.097511e+03 4.250000e-02 4.000000e-04 4.486520e+00 2.018323e-01
pb210  pb210  46.5390 9.821372e-04 5.480325e-05 5.480325e-05 2.056065e+05 4.112129e+03 4.131124e+03 4.112403e+03 4.250000e-02 4.000000e-04 8.582185e+00 4.788859e-01
pb210  pb210  46.5390 1.452034e-03 9.833780e-05 9.833780e-05 2.056065e+05 4.112129e+03 4.120430e+03 4.101350e+03 4.250000e-02 4.000000e-04 1.268827e+01 8.593027e-01
pb210  pb210  46.5390 1.927988e-03 1.018539e-04 1.018539e-04 2.056065e+05 4.112129e+03 4.118101e+03 4.100326e+03 4.250000e-02 4.000000e-04 1.684729e+01 8.900277e-01
